MonsterID,Icon,Name,InheritFrom,MonsterType,SpawnAppear,MonsterGroup,EntityName,EntityClass,EntityCustomType,Race,CameraDelayTime,DeathCamera,DeathCameraPoint,InteractCamera,InteractCameraPoint,CatchCamera,CatchCameraPoint,ChangeAreaType,Difficulty,Art Index ID,LootSize,Size,CaptureHPPercent, ExistTime, BB:InitState, BB:MaxHealth, icon, whether it can be stripped, whether it can be captured, critical hit rate, critical hit correction, water attribute correction value, fire attribute correction value, thunder attribute correction value, dragon attribute correction value, ice attribute correction value value, slash correction value, strike correction value, bullet correction value, water attribute accumulation value, fire attribute accumulation value, thunder attribute accumulation value, dragon attribute accumulation value, ice attribute accumulation value, no attribute accumulation value, BodySize, IdleSequenceName, InterestPointType,MaxPower,PowerRecoverySpeed,EmotionAngryTime,AngryDamagePeakRange,AngryDamagePeakValue,EmotionAngryAnimSpeed,xx,SkillSpeed,RegionMaxTime,RegionMinTime,DistBodySize,PreLoadBTOnServer,LootBone,LootOffset,LootRotation,EnableLemonSystem,MinTag,MaxTag,EnterLe monMinHP,EnterLemonMaxHP,LemonTime,LeaveLemonMinHP,LeaveLemonMaxHP,NeedShowEvEDmg, NeedHidePVEDmg,UseCombatNPCAtkModify
60121,60121,红电龙,,1,0|2,,Em012_u01,EmCommon,Em012_u01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly|Run,,,3,921,15,,,,,1,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.25,1.2,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60122,60120,飞艇关特殊电龙,,1,0|2,,Em012_u02,EmCommon,Em012_u02,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,921,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60123,60123,电龙,,1,0|2,,Em012_ex01,EmCommon,Em012_ex01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,921,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.04,1.65,1.3,1.35,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60127,60121,红电龙,,1,0,,Em012_u01Raid,EmCommon,Em012_u01Raid,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly|Run,,,3,921,15,,,,,1,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.25,1.2,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60129,,电龙电球,,2,0,,Em012_Ball,EmCommon,Em012_Ball,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60130,60130,星龙,,1,0|2,,Em013,EmCommon,Em013,0,0,LegendDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,4,1893,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.03,1.3,1.35,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60131,60131,祸星龙,,1,0|2,,Em013_u01,EmCommon,Em013_u01,0,0,LegendDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,4,1893,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.03,1.3,1.35,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60132,,木马怪,,5,0,,TechnologyTest,EmCommon,TechnologyTest,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60133,60133,星龙,,1,0|2,,Em013_ex01,EmCommon,Em013_ex01,0,0,LegendDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,4,1893,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.015,1.6,1.35,1.3,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60134,60134,灭星龙,,1,0|2,,Em013_u02,EmCommon,Em013_u02,0,0,LegendDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,1,,4,2082,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,240,100,0.05,1.15,1.2,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60136,,灭星龙能量,,2,0,,Em013_u02_Energy,EmCommon,Em013_u02_Energy,0,,,,,,,TeethBeastCatchCameraPoint,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60137,,临时蝴蝶3,,2,0,,Em013_ButterFly03,EmCommon,Em013_ButterFly03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60138,,临时蝴蝶2,,2,0,,Em013_ButterFly02,EmCommon,Em013_ButterFly02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60139,,临时蝴蝶1,,2,0,,Em013_ButterFly,EmCommon,Em013_ButterFly,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60140,60140,眠鸟,,1,0|2,,Em014,EmCommon,Em014,3,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,2.5,868,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.15,1.2,0.95,240,80,3,1,,"0,0,0",0,0,5,5,10,10,3000000,100,100,,,
60141,60141,银眠鸟,,1,0|2,,Em014_u01,EmCommon,Em014_u01,3,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,2.5,868,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.25,1.3,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60142,60142,眠鸟,,1,0|2,,Em014_ex01,EmCommon,Em014_ex01,3,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,2.5,868,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.05,1.5,1.2,1.2,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60143,60143,金眠鸟,,1,0|2,,Em014_u02,EmCommon,Em014_u02,3,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,2.5,868,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.25,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60150,60150,将军镰蟹,,1,0,,Em015,EmCommon,Em015,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,897,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,0,3,3,10,10,3000000,100,100,,,
60151,60151,武镰蟹,,1,0,,Em015_u01,EmCommon,Em015_u01,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,897,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.085,1.25,1.2,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60152,60152,剑豪镰蟹,,1,0,,Em015_u02,EmCommon,Em015_u02,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,897,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.25,1.3,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60153,60153,将军镰蟹,,1,0,,Em015_ex01,EmCommon,Em015_ex01,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,897,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.05,1.5,1.2,1.25,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60154,60151,奇烈武镰蟹,,1,0,,Em015_u04,EmCommon,Em015_u04,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,897,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.05,1.25,1.2,1.2,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60160,60160,水龙,,1,0|2,,Em016,EmCommon,Em016,6,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Swim,1,,0,2800,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,2400,100,0.55,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60161,,小水龙,,1,0|2,,Em016,EmCommon,Em016,6,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Swim,1,,4,,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60170,60170,雪狮子王,,1,0,,Em017,EmCommon,Em017,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,GoDown,,,3,963,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.13,1.18,0.82,240,80,3,1,,"0,0,0",0,0,5,5,10,10,3000000,100,100,,,
60171,60171,炎狮子,,1,0,,Em017_u01,EmCommon,Em017_u01,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,GoDown,,,3,963,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60172,60172,雪狮子王,,1,0,,Em017_ex01,EmCommon,Em017_ex01,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,GoDown,,,3,963,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.05,1.3,1.18,1.05,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60179,,雪狮子王触发的雪球,,2,0,,SnowBall,EmCommon,SnowBall,0,,,,,,,TeethBeastCatchCameraPoint,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60180,60180,吞渊龙,,1,0,,Em018,EmCommon,Em018,5,0,HugeDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,HugeDragonCatchCamera,HugeDragonCatchCameraPoint,Fly,,,7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.25,1.3,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60181,60181,燎渊龙,,1,0,,Em018_u01,EmCommon,Em018_u01,5,0,HugeDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,HugeDragonCatchCamera,HugeDragonCatchCameraPoint,Fly,,,7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1,1.05,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60185,,燎渊龙火球溅射物,,2,0,,Em018_u01_FireBall,EmCommon,Em018_u01_FireBall,0,,,,,,,TeethBeastCatchCameraPoint,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60186,,燎渊龙热气旋风,,2,0,,Em018_u01_FireStorm,EmCommon,Em018_u01_FireStorm,0,,,,,,,TeethBeastCatchCameraPoint,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60187,,NB4沙旋,,2,0,,Tornado,EmCommon,Tornado,0,,,,,,,TeethBeastCatchCameraPoint,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60188,,终极沙球,,2,0,,SandBall,EmCommon,SandBall,0,,,,,,,TeethBeastCatchCameraPoint,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60189,,NB4飞行物代理体,,2,0,,Em018_SandAgent,EmCommon,Em018_SandAgent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60190,60190,黑狼鸟,,1,0|2,,Em019,EmCommon,Em019,3,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,1329,15,,,,,,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.07,1.2,1.25,1.05,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60191,60190,独耳黑狼鸟,,1,0|2,,Em019_u01,EmCommon,Em019_u01,3,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,1329,15,,,,,,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.2,1.25,1.05,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60192,60192,黑狼鸟,,1,0|2,,Em019_ex01,EmCommon,Em019_ex01,3,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,1329,15,,,,,,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.035,1.5,1.25,1.3,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60200,60200,一角龙,,1,0|2,,Em020,EmCommon,Em020,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,1,,4,2154,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,180,100,0.08,1.25,1.3,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60201,60201,白一角龙,,1,0|2,,Em020_u01,EmCommon,Em020_u01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,1,,4,2154,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,180,100,0.08,1.25,1.3,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60202,60202,断刃一角龙,,1,0|2,,Em020_u02,EmCommon,Em020_u02,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,1,,4,2154,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,180,100,0.03,1.3,1.3,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60203,60203,一角龙,,1,0|2,,Em020_ex01,EmCommon,Em020_ex01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,1,,4,2154,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,180,100,0.05,1.5,1.3,1.25,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60210,60210,雌火龙,,1,0|2,,Em021,EmCommon,Em021,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.25,1.3,0.95,240,80,3,1,,"0,0,0",0,0,5,5,10,10,3000000,20,20,,,
60211,60211,樱火龙,,1,0|2,,Em021_u01,EmCommon,Em021_u01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.3,1.35,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60212,60212,金火龙,,1,0|2,,Em021_u02,EmCommon,Em021_u02,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,1000,,220,100,0.05,1.4,1.4,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60213,60213,雌火龙,,1,0|2,,Em021_ex01,EmCommon,Em021_ex01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.03,1.35,1.4,1.05,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60216,60211,樱火龙,,1,0|2,,Em021_u01_Coop,EmCommon,Em021_u01_Coop,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.3,1.35,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60217,60210,雌火龙,,1,0|2,,Em021_Raid,EmCommon,Em021_Raid,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.03,1.3,1.35,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60218,60210,烈焰女王,,1,0|2,,Em021_3,EmCommon,Em021_3,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.015,1.3,1.35,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60219,60210,逃离的雌火龙,,1,0|2,,Em021SP,EmCommon,Em021SP,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.2,1.05,1.1,0.8,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60220,60220,砦蟹,,1,0,,Em022,EmCommon,Em022,4,0,MountaincrabDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,Run,,,3,,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.05,1.1,0.8,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60221,60221,铠岩砦蟹,,1,0,,Em022_u01,EmCommon,Em022_u01,4,0,MountaincrabDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,Run,,,3,,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.05,1.1,0.8,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60222,60222,红莲砦蟹,,1,0,,Em022_u02,EmCommon,Em022_u02,4,0,MountaincrabDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,Run,,,3,,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.05,1.1,0.8,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60230,60230,岩龙,,1,0|1,,Em023,EmCommon,Em023,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,,,4,1369,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.05,1.1,1.1,240,80,3,1,,"0,0,0",0,0,5,5,10,10,3000000,100,100,,,
60231,60231,砂岩龙,,1,0|1,,Em023_u01,EmCommon,Em023_u01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,,,4,1369,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,150,100,0.1,1.2,1.25,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60232,60232,晶岩龙,,1,0|1,,Em023_u02,EmCommon,Em023_u02,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,,,4,1369,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.35,1.4,1.2,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60233,60233,岩龙,,1,0|1,,Em023_ex01,EmCommon,Em023_ex01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,,,4,1369,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.05,1.5,1.1,1.3,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60234,60234,砂岩龙,60231,1,0|1,,Em023_u01_ex01,EmCommon,Em023_u01_ex01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,,,4,1369,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,150,100,0.1,1.4,1.45,1.25,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60240,60240,荒厄龙,,1,0,,Em024,EmCommon,Em024,5,0,Em024,TagPoint3,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,240,100,0.03,1.15,1.05,1.05,240,80,3,0,BD00,"0,0,0",0,,,,,,,,,,,
60242,60242,御五相,,1,0,,Em024_u02,EmCommon,Em024_u02,5,0,Em024,TagPoint3,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,200,100,0.02,1.15,1.05,1.05,240,80,3,0,BD00,"0,0,0",0,,,,,,,,,,,
60243,60240,荒厄龙新手版,,1,0,,Em024_Easy,EmCommon,Em024_Easy,5,0,Em024,TagPoint3,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,240,100,0.03,1.15,1.05,1.05,240,80,3,0,BD00,"0,0,0",0,,,,,,,,,,,
60250,60250,雄火龙,,1,0|2,,Em025,EmCommon,Em025,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1662,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.25,1.3,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60251,60251,苍火龙,,1,0|2,,Em025_u01,EmCommon,Em025_u01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1662,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.25,1.3,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60252,60252,银火龙,,1,0|2,,Em025_u02,EmCommon,Em025_u02,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1662,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.35,1.4,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60253,60253,雄火龙,60250,1,0|2,,Em025_ex01,EmCommon,Em025_ex01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1662,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.35,1.4,1.05,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60254,60252,奇烈银火龙,,1,0|2,,Em025_u04,EmCommon,Em025_u04,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1662,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.15,1.35,1.4,1.2,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60256,60251,苍火龙,,1,0|2,,Em025_u01_Coop,EmCommon,Em025_u01_Coop,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1662,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.25,1.3,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60257,60250,雄火龙,,1,0|2,,Em025_Raid,EmCommon,Em025_Raid,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1662,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,12000,100,0.05,1.25,1.3,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
