ID,TagID,Type,TAG,备注,AttackName,AttackInfo,DamageNumberM,PiyoM,StaminaM,BalanceM,Damage_LevelM,Damage_Level_NumberM,Damage_PowerM,Damage_Dir_useM,Damage_DirM,Fire_AtkM,Water_AtkM,Dragon_AtkM,Electric_AtkM,Ice_AtkM,CutM,Cut_ValueM,HanmmerM,Hammer_ValueM,ShootM,Shoot_ValueM,HitTypeM,HitType_ValueM,ScarM,BuffMID1,BuffMID2,StateBuffM,SpecAttackM1,SpecValueM1,SpecAttackM2,SpecValueM2,SpecAttackM3,SpecValueM3,DamageNumberP,PiyoP,StaminaP,Damage_LevelP,Damage_LevelFriendP,Damage_Level_NumberP,Damage_PowerP,Check_Enhance_Defense,Attack_LevelFriendP,Attack_LevelP,Damage_Dir_useP,Damage_DirP,Fire_AtkP,Water_AtkP,Dragon_AtkP,Electric_AtkP,Ice_AtkP,CutP,Cut_ValueP,HanmmerP,Hammer_ValueP,ShootP,Shoot_ValueP,HitTypeP,IgnoreDefense,HitType_ValueP,HitType_Friend,ScarP,BuffPID1,BuffPID2,BuffAsyncP,StateBuffP,SpecAttackP1,SpecValueP1,SpecAttackP2,SpecValueP2,SpecAttackP3,SpecValueP3,IgnoreDefenceDirCheck
20972,,2,0,柠檬鬼狩蛛,Em005_Lemon_HitFlyLight,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,10,0,0,,0,35,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,60005,0,,,,,,,,,
20973,,2,0,柠檬鬼狩蛛,Em005_Lemon_HitFlyHeavy,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,10,0,0,,0,35,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,60005,0,,,,,,,,,
20974,,2,0,柠檬雌火龙,Em021_Lemon_AttackByClawTailTL02,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.3,0,0,11,,0,35,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,1024,,,,0,10000,0,,,,,,,,,
20975,,2,0,柠檬雌火龙,Em021_Lemon_AttackByClawTailTL09,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.35,0,0,11,,0,45,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,1024,,,,0,10000,0,,,,,,,,,
20976,,2,0,柠檬雌火龙,Em021_Lemon_PoisonBall,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0,0,0,0,,0,20,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,0,,,,,,,,,
20977,,2,0,柠檬雌火龙,Em021_Lemon_TailAttackByPeck,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.3,0,0,7,,0,30,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,0,,,,,,,,,
20978,,2,0,柠檬雌火龙,Em021_Lemon_HeadAttackByPeck,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12231,,,,,,,,,0.35,0,0,9,,0,45,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,1024,,,,0,19179,0,,,,,,,,,
20980,,2,0,狞猛盾蟹,Em010_Lemon_LightWaterAtt,,0,0,0,0,0,0,0,0,"0,0,1",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,2,,0,10,,,2,2,"0,0,1",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10013,0,,,,,,,,,
20981,,2,0,狞猛盾蟹,Em010_Lemon_HeavyWaterAtt,,0.02,0,0,0,0,0,0,0,"0,0,1",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.1,0,0,7,,0,20,,,7,2,"0,0,1",0,0.1,0,0,0,0,0,0,0,0,0,0,,,,0,10013,0,,,,,,,,,
20982,,2,,柠檬电龙甩尾,Em012_Lemon_Paralysis,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,10,,0,,,15,,,0,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,0,,,60005,,,,,,,
20983,,2,0,柠檬角龙,Em030_Lemon_RockAttackBig,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,40,,10,,,60,,,10,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20984,,2,0,柠檬角龙20682,Em030_Lemon_BackTail,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,40,,9,,,25,,,9,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20985,,2,0,柠檬角龙20475,Em030_Lemon_DrillUp,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,45,,13,,,50,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20986,,2,0,柠檬角龙20274,Em030_Lemon_HammerTail,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,40,,12,,,35,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20987,,2,0,柠檬角龙20684,Em030_Lemon_ImpactHit,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,40,,11,,,40,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20988,,2,0,柠檬角龙20440,Em030_Lemon_RoundRush,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,40,,12,,,40,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20989,,2,0,柠檬角龙20803,Em030_Lemon_Kajiao,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,交互行为,5,,,,,0.55,45,,11,,,40,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20990,,2,0,柠檬角龙20439,Em030_RushStop,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,40,,12,,,25,,,9,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20991,,2,0,狞猛盾蟹,Em010_Lemon_HandAttack,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,30,0,9,,0,40,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20992,,2,0,狞猛盾蟹,Em010_Lemon_StrongPushBlast,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,40,0,10,,0,50,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20993,,2,0,狞猛盾蟹,Em010_Lemon_WaterShoot,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,35,0,11,,0,40,,,11,2,"0,0,0",0,0.2,0,0,0,0,0,0,0,0,0,0,,,,0,10013,0,,,,,,,,,
20994,,2,0,葵盾蟹,Em010_u01_Crystal,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,30,,10,,,40,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20995,,2,0,葵盾蟹,Em010_u01_AngryBlast,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,10,,7,,,20,,,7,2,"0,0,1",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20996,,2,0,浮岳龙大风车抽击,Em037_Windmill,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,30,,12,,,100,,,12,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20997,,2,0,浮岳龙插地攻击,Em037_InsertGround,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,10,,11,,,60,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20998,,2,0,浮岳龙轻攻击,Em037_LightAttack,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,10,,7,,,40,,,7,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20999,,2,0,浮岳龙中攻击,Em037_MediumAttack,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,20,,10,,,50,,,10,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
21000,,2,0,浮岳龙重攻击,Em037_HeavyAttack,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,30,,12,,,100,,,12,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
21001,,2,0,浮岳龙超重攻击,Em037_MegaAttack,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,40,,12,,,200,1,,12,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
21002,,2,0,冰牙龙龙车,Em090_DragonDash,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.35,40,0,11,,0,40,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21003,,2,0,冰牙龙前咬,Em090_Bite,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,30,0,9,,0,40,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21004,,2,0,冰牙龙侧咬,Em090_RoundBite,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,30,0,11,,0,50,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21005,,2,0,冰牙龙前咬_前脚,Em090_RoundBite_Leg,,0.01,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.1,20,0,7,,0,40,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21006,,2,0,冰牙龙甩尾,Em090_Tail,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,40,0,11,,0,60,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19184,0,,,,,,,,,
21007,,2,0,冰牙龙甩尾_断尾后,Em090_TailCut,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,40,0,11,,0,60,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21008,,2,0,冰牙龙甩尾_前脚,Em090_Tail_leg,,0.01,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.1,20,0,7,,0,60,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21009,,2,0,冰牙龙空中飞扑,Em090_Swoop,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,50,0,12,,0,60,,,12,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,1
21010,,2,0,冰牙龙空中回转飞扑身体,Em090_RoundSwoop_Body,,0.06,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.6,40,0,12,,0,60,,,12,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,1
21011,,2,0,冰牙龙空中回转飞扑左棘,Em090_RoundSwoop_LeftSpike,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,40,0,12,,0,50,,,12,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,1
21012,,2,0,冰牙龙空中回转飞扑尾巴,Em090_RoundSwoop_Tail,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,20,0,11,,0,30,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,1
21013,,2,0,冰牙龙空中回转飞扑_破坏后,Em090_RoundSwoop_Broken,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,40,0,12,,0,40,,,12,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,1
21014,,2,0,冰牙龙爪部/尾部蹭伤,Em090_Scratch,,0.005,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.05,10,0,3,,0,20,,,3,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,1
21015,,2,0,冰牙龙扑击,Em090_Spring,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,40,0,9,,0,40,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21016,,2,0,冰牙龙吐息龙卷,Em090_WindBreath,,0.015,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.15,30,0,1,,0,50,,,1,2,"0,0,0",0,0,0,0,0.15,0,0,0,0,0,0,0,,,,0,60019,0,,,,,,,,,1
21017,,2,0,冰牙龙铁山靠,Em090_Tackle,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,50,0,9,,0,60,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21018,,2,0,冰牙龙冰棘攻击,Em090_IceSpike,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,50,0,9,,0,50,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21019,,2,0,冰牙龙俯冲龙卷,Em090_JumpDiving,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,30,0,1,,0,50,,,1,2,"0,0,0",0,0,0,0,0.2,0,0,0,0,0,0,0,,,,0,60019,0,,,,,,,,,1
21020,,2,0,冰牙龙滑翔龙车,Em090_Gliding,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.35,40,0,11,,0,40,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21021,,2,0,冰牙龙四连击,Em090_QuadrupleCombo,,0.07,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.7,50,0,13,,0,70,,,13,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21022,,2,0,冰牙龙捕食攻击,Em090_Eat,,0.015,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.15,30,0,0,,0,50,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21023,,2,,灭星龙能量球,Em013_u02_EnergyBall,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,交互行为,8,,,,,0.2,10,0,9,,0,40,,,9,2,"0,0,0",0,0,0.2,0,0,0,0,0,0,0,0,2048,,,,0,19183,0,,,,,,,,,
21024,,2,,灭星龙能量球爆炸,Em013_u02_EnergyBallExplode,,0.055,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,20,0,11,,0,50,,,11,2,"0,0,0",0,0,0.25,0,0,0,0,0,0,0,0,0,,,,0,19183,0,,,,,,,,,
21025,,2,,灭星龙前咬,Em013_u02_Bite,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,25,0,9,,0,30,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21026,,2,,灭星龙愤怒前咬,Em013_u02_BiteAngry,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,30,0,9,,0,30,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19176,19186,,,,,,,,,
21027,,2,,灭星龙龙吐息,Em013_u02_Blow,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,10,0,9,,0,40,,,9,2,"0,0,0",0,0,0.25,0,0,0,0,0,0,0,0,0,,,,0,19183,0,,,,,,,,,
21028,,2,,灭星龙龙车,Em013_u02_DragonDash,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,40,0,11,,0,50,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21029,,2,,灭星龙大爆炸,Em013_u02_Explode,,0.12,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.6,70,0,12,,0,70,1,,12,2,"0,0,0",0,0,0.6,0,0,0,0,0,0,0,0,0,,,,0,19183,0,,,,,,,,,
21030,,2,,灭星龙蝴蝶爆炸,Em013_u02_FlyDestroy,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,20,0,10,,0,50,,,10,2,"0,0,0",0,0,0.25,0,0,0,0,0,0,0,0,0,,,,0,19183,0,,,,,,,,,1
21031,,2,,灭星龙重前咬,Em013_u02_HeavyForward,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,30,0,9,,0,40,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21032,,2,,灭星龙愤怒重前咬,Em013_u02_HeavyForwardAngry,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,35,0,9,,0,40,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19176,19186,,,,,,,,,
21033,,2,,灭星龙起跳甩尾,Em013_u02_JumpTail,,0.055,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.55,40,0,10,,0,50,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21034,,2,,灭星龙下压,Em013_u02_JumpPressure,,0.065,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.65,50,0,11,,0,60,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21035,,2,,灭星龙撩击,Em013_u02_HandAttack,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.35,10,0,12,,0,20,,,12,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21036,,2,,灭星龙愤怒撩击,Em013_u02_HandAttackAngry,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.35,15,0,12,,0,20,,,12,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19176,19186,,,,,,,,,
21037,,2,,灭星龙回旋,Em013_u02_RoundAttack,,0.055,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.55,40,0,11,,0,50,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21038,,2,,灭星龙愤怒回旋,Em013_u02_RoundAttackAngry,,0.055,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.55,45,0,11,,0,50,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19176,19186,,,,,,,,,
21039,,2,,灭星龙前跳拍击,Em013_u02_RushThump,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,40,0,10,,0,50,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21040,,2,,灭星龙愤怒前跳拍击,Em013_u02_RushThumpAngry,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,45,0,10,,0,50,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19176,19186,,,,,,,,,
21041,,2,,灭星龙小扫尾,Em013_u02_SideFling,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,30,0,9,,0,40,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21042,,2,,灭星龙愤怒小扫尾,Em013_u02_SideFlingAngry,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,35,0,9,,0,40,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19176,19186,,,,,,,,,
21043,,2,,灭星龙大扫尾,Em013_u02_SidewayCircularAttack,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,30,0,9,,0,40,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21044,,2,,灭星龙愤怒大扫尾,Em013_u02_SidewayCircularAttackAngry,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,35,0,9,,0,40,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19176,19186,,,,,,,,,
21045,,2,,灭星龙尾砸,Em013_u02_TailAttack,,0.055,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.55,40,0,10,,0,50,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
21046,,2,,灭星龙愤怒尾砸,Em013_u02_TailAttackAngry,,0.055,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.55,45,0,10,,0,50,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19176,19186,,,,,,,,,
21047,,2,0,冰牙龙强甩尾,Em090_TailStrong,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,40,0,11,,0,60,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,19185,0,,,,,,,,,
21048,,2,0,浮岳龙抖落攻击,Em037_ShakeBody,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,13,,,200,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,1,,,,,,,,,,,,,,
21049,,2,0,冰牙龙推雪攻击,Em090_SnowCombo,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,30,0,1,,0,50,,,1,2,"0,0,0",0,0,0,0,0.2,0,0,0,0,0,0,0,,,,0,60019,0,,,,,,,,,
21050,,2,0,冰牙龙旋转浮空攻击,Em090_RoundFlyUp,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,30,0,1,,0,50,,,1,2,"0,0,0",0,0,0,0,0.2,0,0,0,0,0,0,0,,,,0,60019,0,,,,,,,,,
21051,,2,0,恐暴龙拘束攻击,Em088_RestrictAttack,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,10,,0,,,25,,,0,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,60031,,,,,,,,,,
21052,,2,0,浮岳龙专用雷光虫麻痹自爆,Em037_M016_Explode_Suicide,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,20,,0,,,20,,,0,2,"0,0,0",0.15,0,0,0,0,,,,,,,,,,,,60005,,,,,,,,,,
21053,,2,0,浮岳龙超重攻击-极,Em037_MegaAttack_SSR,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80,,12,,,200,1,,12,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
21054,,2,0,浮岳龙专用触手燃烧攻击,Em037_Arm_JetAttack,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,20,,10,,,40,,,10,2,"0,0,0",0.1,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
21055,,2,0,恐暴龙踏地板攻击,Em088_RightLegAttack,,0.06,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.65,35,0,9,,0,50,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21056,,2,0,恐暴龙甩尾攻击,Em088_TailAttack,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,20,0,11,,0,40,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21057,,2,0,恐暴龙咬击,Em088_HeadAttack,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,30,0,7,,0,30,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
