Internal ID,Asset ID,English Name,Chinese Name,Width*,Length,Height*,Hitzones,,,,,,,,,
,,,,,,,Neck,0,26,30,20,0,30,10,5,5
,,,,,,,Body,0,26,30,20,0,30,10,5,5
,,,,,,,Back,0,25,30,24,10,25,10,5,15
,,,,,,,Abdomen,0,26,30,28,15,35,10,5,20
,,,,,,,LeftWing,0,25,26,20,0,25,10,5,5
,,,,,,,RightWing,0,25,26,20,0,25,10,5,5
,,,,,,,LeftLeg,0,23,23,20,0,25,10,5,5
,,,,,,,RightLeg,0,23,23,20,0,25,10,5,5
,,,,,,,Tail,0,26,30,20,0,30,10,5,5
,,,,,,,with Broken Part % Modifier,,,,,,,,,
,,,,,,,Abdomen,0,46.8,54,50.4,27,63,18,9,36
,,,,,,,LeftWing,0,30,31.2,24,0,30,12,6,6
,,,,,,,RightWing,0,30,31.2,24,0,30,12,6,6
60400,em040,Teostra,炎王龙,1511.5465,1848.5205,732.34725,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Normal,,,,,,,,,
,,,,,,,Body,0,25,25,25,0,5,5,5,5
,,,,,,,Head,100,50,50,45,0,25,10,15,10
,,,,,,,LeftLeg,0,45,45,30,0,10,5,15,5
,,,,,,,RightLeg,0,45,45,30,0,10,5,15,5
,,,,,,,LeftWing,0,20,20,10,0,5,5,5,5
,,,,,,,RightWing,0,20,20,10,0,5,5,5,5
,,,,,,,LeftHand,0,25,25,20,0,15,5,10,5
,,,,,,,RightHand,0,25,25,20,0,15,5,10,5
,,,,,,,Tail,0,45,25,60,0,10,5,25,15
,,,,,,,Angry,,,,,,,,,
,,,,,,,Body,0,25,25,25,0,5,5,5,10
,,,,,,,Head,100,60,55,50,0,15,10,10,25
,,,,,,,LeftLeg,0,55,55,35,0,5,5,15,10
,,,,,,,RightLeg,0,55,55,35,0,5,5,15,10
,,,,,,,LeftWing,0,20,20,10,0,5,5,5,10
,,,,,,,RightWing,0,20,20,10,0,5,5,5,10
,,,,,,,LeftHand,0,35,35,30,0,15,5,5,10
,,,,,,,RightHand,0,35,35,30,0,15,5,5,10
,,,,,,,Tail,0,55,35,65,0,10,5,20,25
60410,em041,Lao-Shan Lung,老山龙,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Head,0,28,20,20,20,5,15,5,20
,,,,,,,Back,0,10,20,15,20,5,15,5,20
,,,,,,,Neck,0,20,20,15,20,5,15,5,20
,,,,,,,Body,0,60,55,40,20,5,15,5,30
,,,,,,,Abdomen,0,80,90,60,50,5,15,5,100
,,,,,,,Tail,0,10,20,15,20,5,15,5,20
,,,,,,,LeftWing,0,10,20,15,20,5,15,5,20
,,,,,,,RightWing,0,10,20,15,20,5,15,5,20
,,,,,,,LeftHand,0,32,37,25,20,5,15,5,20
,,,,,,,RightHand,0,32,37,25,20,5,15,5,20
,,,,,,,LeftLeg,0,32,37,25,20,5,15,5,20
,,,,,,,RightLeg,0,32,37,25,20,5,15,5,20
60420,em042,Rajang,金狮子,,,,,,,,,,,,,
60421,em042_u01,Furious Rajang,激昂金狮子,,,,,,,,,,,,,
60440,em044,Berukyurosu,舞雷龙,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Head,60,20,35,12,5,5,0,20,5
,,,,,,,Body,0,30,30,10,5,10,0,25,5
,,,,,,,LeftWing,0,30,15,25,5,10,0,25,5
,,,,,,,RightWing,0,30,15,25,5,10,0,25,5
,,,,,,,LeftHand,0,15,30,50,5,15,0,35,5
,,,,,,,RightHand,0,15,30,50,5,15,0,35,5
,,,,,,,LeftLeg,0,20,20,10,5,5,0,15,5
,,,,,,,RightLeg,0,20,20,10,5,5,0,15,5
,,,,,,,LeftBackLeg,0,35,15,45,5,10,0,25,5
,,,,,,,RightBackLeg,0,35,15,45,5,10,0,25,5
,,,,,,,Tail,0,35,15,40,5,10,0,25,5
60441,em044_u01,Doragyurosu,冥雷龙,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Normal,,,,,,,,,
,,,,,,,Head,50,30,50,30,10,5,0,0,0
,,,,,,,Body,0,25,40,10,15,5,0,0,0
,,,,,,,LeftWing,0,45,15,25,10,5,0,0,0
,,,,,,,RightWing,0,45,15,25,10,5,0,0,0
,,,,,,,LeftHand,0,45,15,25,10,5,0,0,0
,,,,,,,RightHand,0,45,15,25,10,5,0,0,0
,,,,,,,LeftLeg,0,20,20,15,20,5,0,0,0
,,,,,,,RightLeg,0,20,20,15,20,5,0,0,0
,,,,,,,LeftBackLeg,0,45,25,40,15,5,0,0,0
,,,,,,,RightBackLeg,0,45,25,40,15,5,0,0,0
,,,,,,,Tail,0,50,30,25,15,5,0,0,0
,,,,,,,Angry,,,,,,,,,
,,,,,,,Head,50,35,55,35,10,5,0,0,0
,,,,,,,Body,0,30,45,20,15,5,0,0,0
,,,,,,,LeftWing,0,50,20,25,10,5,0,0,0
,,,,,,,RightWing,0,50,20,25,10,5,0,0,0
,,,,,,,LeftHand,0,50,20,25,10,5,0,0,0
,,,,,,,RightHand,0,50,20,25,10,5,0,0,0
,,,,,,,LeftLeg,0,20,20,15,20,5,0,0,0
,,,,,,,RightLeg,0,20,20,15,20,5,0,0,0
,,,,,,,LeftBackLeg,0,50,30,45,15,5,0,0,0
,,,,,,,RightBackLeg,0,50,30,45,15,5,0,0,0
,,,,,,,Tail,0,55,35,30,15,5,0,0,0
60450,em045,Akantor,霸龙,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Normal,,,,,,,,,
,,,,,,,Head,100,50,50,35,0,5,10,0,15
,,,,,,,Neck,0,35,30,20,0,5,10,0,10
,,,,,,,Abdomen,0,35,40,25,0,5,10,0,10
,,,,,,,Body,0,20,25,25,0,5,10,0,10
,,,,,,,Tail,0,30,25,25,0,5,10,0,10
,,,,,,,LeftHand,0,25,35,15,0,5,10,5,10
,,,,,,,RightHand,0,25,35,15,0,5,10,5,10
,,,,,,,LeftLeg,0,30,30,15,0,5,10,0,10
,,,,,,,RightLeg,0,30,30,15,0,5,10,0,10
,,,,,,,Back,0,30,30,20,5,10,5,5,25
,,,,,,,RightBody,0,28,28,15,5,15,5,5,30
,,,,,,,LeftBody,0,28,28,15,5,15,5,5,30
,,,,,,,Break,,,,,,,,,
,,,,,,,Head,100,50,55,45,0,15,15,5,15
,,,,,,,Neck,0,35,40,25,0,10,10,5,10
,,,,,,,Abdomen,0,45,50,25,10,25,15,10,10
,,,,,,,Body,0,40,35,35,0,15,15,5,15
,,,,,,,Tail,0,30,25,25,0,10,15,5,15
,,,,,,,LeftHand,0,25,35,20,0,10,15,10,15
,,,,,,,RightHand,0,25,35,20,0,10,15,10,15
,,,,,,,LeftLeg,0,30,30,20,0,10,15,5,15
,,,,,,,RightLeg,0,30,30,20,0,10,15,5,15
60460,em046,[UNUSED] NB7 - Ink Kirin,墨麒麟,135.1285,741.605,391.39,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Normal,,,,,,,,,
,,,,,,,Body,0,35,40,25,5,5,5,5,0
,,,,,,,Head,100,45,55,40,5,5,5,5,0
,,,,,,,Face,100,40,50,35,5,5,5,5,0
,,,,,,,LeftHand,0,30,40,30,5,5,5,5,0
,,,,,,,RightHand,0,30,40,30,5,5,5,5,0
,,,,,,,LeftLeg,0,40,30,30,5,5,5,5,0
,,,,,,,RightLeg,0,40,30,30,5,5,5,5,0
,,,,,,,Tail,0,45,55,35,5,5,5,5,0
,,,,,,,Angry,,,,,,,,,
,,,,,,,Body,0,40,45,30,5,5,5,5,0
,,,,,,,Head,100,50,60,45,5,5,5,5,0
,,,,,,,Face,100,45,55,40,5,5,5,5,0
,,,,,,,LeftHand,0,35,45,35,5,5,5,5,0
,,,,,,,RightHand,0,35,45,35,5,5,5,5,0
,,,,,,,LeftLeg,0,45,35,35,5,5,5,5,0
,,,,,,,RightLeg,0,45,35,35,5,5,5,5,0
,,,,,,,Tail,0,50,60,40,5,5,5,5,0
60470,em050,NB8 - Jie Lung/Disaster Wyvern/Koyaku,劫龙,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Normal,,,,,,,,,
,,,,,,,Head,100,35,55,30,40,0,15,10,30
,,,,,,,Body,0,30,40,25,10,0,5,5,10
,,,,,,,LeftHand,0,35,45,25,25,0,10,5,10
,,,,,,,RightHand,0,35,45,25,25,0,10,5,10
,,,,,,,LeftLeg,0,30,30,20,15,0,5,5,25
,,,,,,,RightLeg,0,30,30,20,15,0,5,5,25
,,,,,,,Tail,0,40,30,30,30,0,10,10,10
,,,,,,,Angry,,,,,,,,,
,,,,,,,Head,100,35,55,30,40,0,15,10,30
,,,,,,,Body,0,30,40,25,10,0,5,5,10
,,,,,,,LeftHand,0,35,45,25,25,0,10,5,10
,,,,,,,RightHand,0,35,45,25,25,0,10,5,10
,,,,,,,LeftLeg,0,30,30,20,15,0,5,5,25
,,,,,,,RightLeg,0,30,30,20,15,0,5,5,25
,,,,,,,Tail,0,40,30,30,30,0,10,10,10
60479,em050,Event Jie Lung,劫龙发福版,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Normal,,,,,,,,,
,,,,,,,Head,100,35,55,30,40,0,15,10,30
,,,,,,,Body,0,30,40,25,10,0,5,5,10
,,,,,,,LeftHand,0,35,45,25,25,0,10,5,10
,,,,,,,RightHand,0,35,45,25,25,0,10,5,10
,,,,,,,LeftLeg,0,30,30,20,15,0,5,5,25
,,,,,,,RightLeg,0,30,30,20,15,0,5,5,25
,,,,,,,Tail,0,40,30,30,30,0,10,10,10
,,,,,,,Angry,,,,,,,,,
,,,,,,,Head,100,35,55,30,40,0,15,10,30
,,,,,,,Body,0,30,40,25,10,0,5,5,10
,,,,,,,LeftHand,0,35,45,25,25,0,10,5,10
,,,,,,,RightHand,0,35,45,25,25,0,10,5,10
,,,,,,,LeftLeg,0,30,30,20,15,0,5,5,25
,,,,,,,RightLeg,0,30,30,20,15,0,5,5,25
,,,,,,,Tail,0,40,30,30,30,0,10,10,10
60480,em048,NBX - Slicemargl,剑极狼,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Head,100,45,60,45,20,5,30,0,5
,,,,,,,LeftLeg,0,40,35,35,10,0,15,0,5
,,,,,,,LeftHand,0,27,30,28,10,0,15,0,1
,,,,,,,RightLeg,0,40,35,35,10,0,15,0,5
,,,,,,,RightHand,0,27,30,28,10,0,15,0,1
,,,,,,,Back,0,35,30,30,15,0,15,0,2
,,,,,,,Body,0,35,40,35,15,0,10,0,5
,,,,,,,Tail,0,60,40,35,10,0,25,0,5
60481,em048_u01,Purple Slicemargl,剑刹狼,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Head,100,40,45,40,5,30,5,20,5
,,,,,,,LeftLeg,0,32,30,28,0,15,0,10,5
,,,,,,,LeftHand,0,26,28,25,0,15,0,10,1
,,,,,,,RightLeg,0,32,30,28,0,15,0,10,5
,,,,,,,RightHand,0,26,28,25,0,15,0,10,1
,,,,,,,Back,0,30,27,27,0,20,0,15,2
,,,,,,,Body,0,30,35,30,0,10,0,15,5
,,,,,,,Tail,0,45,40,35,5,25,0,10,5
60490,em049,NBY - Lightenna,电甲虫,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Head,50,50,65,50,10,0,0,30,0
,,,,,,,Antennae,0,30,50,20,5,0,0,40,0
,,,,,,,Antennae1,0,30,50,20,5,0,0,40,0
,,,,,,,Body,0,40,40,30,10,0,0,10,0
,,,,,,,Abdomen,0,60,40,45,30,0,0,10,0
,,,,,,,LeftWing,0,32,32,25,20,0,0,40,0
,,,,,,,RightWing,0,32,32,25,20,0,0,40,0
,,,,,,,LeftBackLeg,0,40,35,30,15,0,0,20,0
,,,,,,,LeftFoot,0,32,32,25,15,0,0,20,0
,,,,,,,LeftLeg,0,32,32,25,15,0,0,20,0
,,,,,,,RightBackLeg,0,40,35,30,15,0,0,20,0
,,,,,,,RightFoot,0,32,32,25,15,0,0,20,0
,,,,,,,RightLeg,0,32,32,25,15,0,0,20,0
60491,em049_u01,Poikilos Lightenna,绯甲虫,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Head,50,40,55,35,10,0,0,25,0
,,,,,,,Antennae,0,30,45,20,5,0,0,40,0
,,,,,,,Antennae1,0,30,45,20,5,0,0,40,0
,,,,,,,Body,0,25,25,25,20,0,0,10,0
,,,,,,,Abdomen,0,25,30,45,30,0,0,20,0
,,,,,,,LeftWing,0,30,30,25,30,0,0,40,0
,,,,,,,RightWing,0,30,30,25,30,0,0,40,0
,,,,,,,LeftBackLeg,0,45,30,30,15,0,0,20,0
,,,,,,,LeftFoot,0,30,25,25,15,0,0,20,0
,,,,,,,LeftLeg,0,30,25,25,15,0,0,20,0
,,,,,,,RightBackLeg,0,45,35,30,15,0,0,20,0
,,,,,,,RightFoot,0,30,25,25,15,0,0,20,0
,,,,,,,RightLeg,0,30,25,25,15,0,0,20,0
60497,???,Poikilos Drone,绯甲虫浮游炮,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Body,0,50,50,50,0,0,0,0,0
60498,???,Lightenna Negative Drone,电甲虫负电球,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Body,0,1,1,1,0,0,0,0,0
60499,???,Lightenna Positive Drone,电甲虫正电球,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Body,0,1,1,1,0,0,0,0,0
60580,em058,Dyuragaua,冰狐龙,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Normal,,,,,,,,,
,,,,,,,Head,100,40,55,30,10,0,15,0,15
,,,,,,,Back,0,30,35,25,15,0,10,0,15
,,,,,,,Belly,0,26,20,30,15,0,10,0,20
,,,,,,,LeftHand,0,50,40,25,10,0,15,0,10
,,,,,,,RightHand,0,50,40,25,10,0,15,0,10
,,,,,,,LeftLeg,0,45,40,35,15,0,10,0,15
,,,,,,,RightLeg,0,45,40,35,15,0,10,0,15
,,,,,,,Tail,0,20,15,20,15,0,10,0,25
,,,,,,,Shell,0,55,45,35,10,0,15,0,20
,,,,,,,Angry,,,,,,,,,
,,,,,,,Head,100,45,60,35,15,0,10,0,20
,,,,,,,Back,0,30,35,40,10,0,15,0,10
,,,,,,,Belly,0,26,20,45,10,0,15,0,15
,,,,,,,LeftHand,0,55,45,30,15,0,10,0,15
,,,,,,,RightHand,0,55,45,30,15,0,10,0,15
,,,,,,,LeftLeg,0,45,40,50,10,0,15,0,10
,,,,,,,RightLeg,0,45,40,50,10,0,15,0,10
,,,,,,,Tail,0,20,15,20,10,0,15,0,20
,,,,,,,Shell,0,60,50,40,15,0,10,0,25
60620,em062,Gurenzeburu,蛮龙,,,,,,,,,,,,,
60630,em063,Abiorugu,狞龙,,,,,,,,,,,,,
60631,em063_u01,Giaorugu,冰狞龙,,,,,,,,,,,,,
60639,???,Abiorugu Offspring,狞龙子代,,,,,,,,,,,,,
60670,em067,Taikun Zamuza,多壳蟹,,,,,,,,,,,,,
60710,em071,Farunokku,倾雷鸟,,,,,,,,,,,,,
60800,em080,Meraginasu,黑穿龙,,,,,,,,,,,,,
60870,em087,Zinogre,雷狼龙,,,,,,,,,,,,,
60871,em087_u01,Stygian Zinogre,狱狼龙,,,,,,,,,,,,,
60879,em087,Zinogre (Tutorial Ver.),新手雷狼龙,,,,,,,,,,,,,
60880,em088,Deviljho,恐暴龙,,,,,,,,,,,,,
60881,em088_u01,Aberrant Deviljho,奇烈恐暴龙,,,,,,,,,,,,,
60890,em089,Brachydios,碎龙,,,,,,,,,,,,,
60900,em090,Barioth,冰牙龙,,,,,,,,,,,,,
60910,em091,Uragaan,爆锤龙,,,,,,,,,,,,,
60920,em092,Nargacuga,迅龙,1443.042,1797.822,544.1076,,,,,,,,,,
60921,em092_u01,Aberrant Nargacuga,奇烈迅龙,,,,,,,,,,,,,
60930,em093,Amatsu,岚龙,,,,,,,,,,,,,
70005,em012,Khezu (High Head Hitzones),菊花较软的电龙,,,,,,,,,,,,,
70008,em006,Genprey (?),黄速龙,,,,,,,,,,,,,
70015,em012,Mini-Khezu,迷你电龙,,,,,,,,,,,,,
70016,em006,Gendrome (Easily Paralyzed),易麻痹的黄速龙王,,,,,,,,,,,,,
70019,m001,Thousand-Layered Kelbi 1,千层精灵鹿01,,,,,,,,,,,,,
70021,m001,Thousand-Layered Kelbi 2,千层精灵鹿02,,,,,,,,,,,,,
70027,em004,"Yian Kut-Ku (Large, High Head Hitzones)",头部较软的大怪鸟,,,,,,,,,,,,,
70028,m004,Seductive Mosswine,诱惑的香菇猪,,,,,,,,,,,,,
70030,m005,Bullfango (Ate a Tracker),吃了侦测头的野猪,,,,,,,,,,,,,
70031,em021,Rathian (PVP),PVP雌火龙,,,,,,,,,,,,,
70032,m018,Ceanataur (High Head Hitzones),头部脆弱的镰蟹,,,,,,,,,,,,,
70033,em017,Blangonga (High Head Hitzones),头部脆弱的雪狮子王,,,,,,,,,,,,,
70034,em001,Thousand-Layer Ceaserber 03,千层河狸兽03,,,,,,,,,,,,,
70035,em011,Thousand-Layer Cephadrome,千层沙龙王,,,,,,,,,,,,,
70036,em004,Mosswine (Tutorial Ver.),新手引导关香菇猪,,,,,,,,,,,,,
70037,m015,Vespoid (?),蚊子,,,,,,,,,,,,,
70038,m005,Bullfango (Ate Trap),吃了陷阱的野猪,,,,,,,,,,,,,
70039,em002,Velocidrome (Trapped by NPC),吃了捕获玉的小蓝速龙,,,,,,,,,,,,,
70040,em002,Velocidrome (Can Be Captured Initially),初始能捕获的蓝速龙王,,,,,,,,,,,,,
70059,em025,King of the Skies - Rathalos,空之王者用雄火龙,,,,,,,,,,,,,
70061,???,Nian Beast,年兽,,,,,,,,,,,,,
70062,???,Chef Felyne (Nian Beast),[年兽]大厨猫,,,,,,,,,,,,,
70063,???,Supply Felyne (Nian Beast),[年兽]补给猫,,,,,,,,,,,,,
70064,???,Fireworks Felyne (Nian Beast),[年兽]礼花猫,,,,,,,,,,,,,
70066,,Brother with Glasses (?),眼镜哥哥,,,,,,,,,,,,,
70068,,Rajang for Activities (?),活动用金狮子,,,,,,,,,,,,,
70070,,Lao-Shan Lung (?),老山龙,,,,,,,,,,,,,
70123,,Aptonoth (Tutorial),新手引导关草食龙,,,,,,,,,,,,,
70163,,Velociprey (Tutorial),新手引导关蓝速龙,,,,,,,,,,,,,
70200,,Bullfango (?),野猪,,,,,,,,,,,,,
70201,,Velociprey (?),蓝速龙,,,,,,,,,,,,,
70202,,Genprey (?),黄速龙,,,,,,,,,,,,,
70203,,Ioprey (?),红速龙,,,,,,,,,,,,,
70204,,Bullfango (?),野猪,,,,,,,,,,,,,
70205,,Velociprey (?),蓝速龙,,,,,,,,,,,,,
70206,,Genprey (?),黄速龙,,,,,,,,,,,,,
70207,,Ioprey (?),红速龙,,,,,,,,,,,,,
70208,,Yian Kut-Ku (?),大怪鸟,,,,,,,,,,,,,
79010,,Player-Controlled Ceaserber (???),玩家控制河狸兽,,,,,,,,,,,,,
79070,,Player-Controlled Gypceros (???),玩家控制毒怪鸟,,,,,,,,,,,,,
78000,,,艾露猫主动技-飞机轰炸,,,,,,,,,,,,,
78001,,,艾露猫主动技-飞机轰炸,,,,,,,,,,,,,
78002,,,艾露猫主动技-飞机轰炸,,,,,,,,,,,,,
78003,,,艾露猫主动技-飞机轰炸,,,,,,,,,,,,,
80011,,Straw Caeserber,稻草河狸兽,,,,Part,Stun,Cutting,Impact,Shot,Fire,Water,Thunder,Ice,Dragon
,,,,,,,Body,0,60,60,45,30,30,30,30,30
