MonsterID,PartID,StateID,BreakLevel,DefenceLevel,Faint,Cut,Hammer,Shoot,Fire,Water,Electric,Ice,Dragon
60100,RightHand,Normal,0,0,0,0.35,0.35,0.15,0.35,0.05,0.2,0.05,0
60101,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60101,Shell,Normal,0,0,0,0.25,0.45,0.25,0.4,0.05,0.5,0.05,0
60101,Body,Normal,0,0,0.8,0.4,0.55,0.3,0.3,0.05,0.4,0.05,0
60101,LeftFoot,Normal,0,0,0,0.35,0.35,0.35,0.3,0.05,0.3,0.05,0
60101,RightFoot,Normal,0,0,0,0.35,0.35,0.35,0.3,0.05,0.3,0.05,0
60101,LeftHand,Normal,0,0,0,0.35,0.35,0.15,0.55,0.05,0.4,0.05,0
60101,RightHand,Normal,0,0,0,0.35,0.35,0.15,0.55,0.05,0.4,0.05,0
60102,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60102,Shell,Normal,0,0,0,0.26,0.4,0.26,0.1,0,0.15,0.2,0
60102,Body,Normal,0,0,0.8,0.35,0.35,0.3,0.1,0,0.1,0.2,0
60102,LeftFoot,Normal,0,0,0,0.3,0.35,0.3,0.1,0,0.1,0.2,0
60102,RightFoot,Normal,0,0,0,0.3,0.35,0.3,0.1,0,0.1,0.2,0
60102,LeftHand,Normal,0,0,0,0.25,0.27,0.25,0.1,0,0.15,0.25,0
60102,RightHand,Normal,0,0,0,0.25,0.27,0.25,0.1,0,0.15,0.25,0
60102,WholeBody,Guard,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01
60102,Shell,Guard,0,0,0,0,0,0,0.1,0,0.15,0.2,0
60102,Body,Guard,0,0,0,0,0,0,0.1,0,0.1,0.2,0
60102,LeftFoot,Guard,0,0,0,0,0,0,0.1,0,0.1,0.2,0
60102,RightFoot,Guard,0,0,0,0,0,0,0.1,0,0.1,0.2,0
60102,LeftHand,Guard,0,0,0,0,0,0,0.1,0,0.15,0.25,0
60102,RightHand,Guard,0,0,0,0,0,0,0.1,0,0.15,0.25,0
60109,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60109,Body,Normal,0,0,0.8,0.4,0.5,0.3,0.15,0.05,0.15,0.05,0
60110,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60110,Head,Normal,0,0,0.5,0.4,0.5,0.6,0,0.1,0.15,0.3,0.05
60110,Body,Normal,0,0,0,0.8,0.8,0.7,0,0.15,0.15,0.2,0.05
60110,LeftLeg,Normal,0,0,0,0.44,0.44,0.35,0,0.15,0.1,0.3,0.05
60110,RightLeg,Normal,0,0,0,0.44,0.44,0.35,0,0.15,0.1,0.3,0.05
60110,Tail,Normal,0,0,0,0.6,0.5,0.6,0,0.1,0.1,0.15,0.05
60110,Wings,Normal,0,0,0,0.4,0.5,0.6,0,0.1,0.1,0.15,0.05
60111,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60111,Head,Normal,0,0,0.5,0.4,0.5,0.6,0,0.2,0.3,0.6,0.1
60111,LeftLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.3,0.2,0.4,0.1
60111,RightLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.3,0.2,0.4,0.1
60111,Tail,Normal,0,0,0,0.6,0.5,0.6,0,0.2,0.2,0.3,0.1
60111,Wings,Normal,0,0,0,0.4,0.5,0.6,0,0.2,0.2,0.3,0.1
60111,Body,Normal,0,0,0,0.7,0.7,0.7,0,0.3,0.3,0.4,0.1
60120,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60120,Head,Normal,0,0,1,0.45,0.6,0.8,0.4,0.05,0,0.05,0.05
60120,Neck,Normal,0,0,0,0.6,0.5,0.5,0.3,0.05,0,0.05,0.05
60120,Body,Normal,0,0,0,0.5,0.5,0.2,0.3,0.05,0,0.05,0.05
60120,Wings,Normal,0,0,0,0.44,0.44,0.3,0.2,0.05,0,0.05,0.05
60120,LeftLeg,Normal,0,0,0,0.44,0.44,0.3,0.3,0.05,0,0.05,0.05
60120,RightLeg,Normal,0,0,0,0.44,0.44,0.3,0.3,0.05,0,0.05,0.05
60120,Tail,Normal,0,0,0,0.2,0.2,0.3,0.2,0.05,0,0.05,0.05
60121,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60121,Head,Normal,0,0,1,0.45,0.6,0.8,0.05,0.4,0,0.05,0.05
60121,Neck,Normal,0,0,0,0.6,0.5,0.5,0.05,0.3,0,0.05,0.05
60121,Body,Normal,0,0,0,0.5,0.5,0.2,0.05,0.3,0,0.05,0.05
60121,Wings,Normal,0,0,0,0.44,0.44,0.3,0.05,0.2,0,0.05,0.05
60121,LeftLeg,Normal,0,0,0,0.44,0.44,0.3,0.05,0.3,0,0.05,0.05
60121,RightLeg,Normal,0,0,0,0.44,0.44,0.3,0.05,0.3,0,0.05,0.05
60121,Tail,Normal,0,0,0,0.2,0.2,0.3,0.05,0.2,0,0.05,0.05
60122,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60122,Body,Normal,0,0,0,0.5,0.5,0.2,0.3,0.05,0,0.05,0.05
60122,Head,Normal,0,0,1,0.45,0.6,0.8,0.4,0.05,0,0.05,0.05
60122,Neck,Normal,0,0,0,0.6,0.5,0.5,0.3,0.05,0,0.05,0.05
60122,Wings,Normal,0,0,0,0.26,0.26,0.25,0.2,0.05,0,0.05,0.05
60122,LeftLeg,Normal,0,0,0,0.26,0.2,0.3,0.15,0.05,0,0.05,0.05
60122,RightLeg,Normal,0,0,0,0.26,0.2,0.3,0.15,0.05,0,0.05,0.05
60122,Tail,Normal,0,0,0,0.2,0.2,0.3,0.2,0.05,0,0.05,0.05
60123,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60123,Body,Normal,0,0,0,0.5,0.5,0.2,0.6,0.05,0,0.05,0.05
60123,Head,Normal,0,0,1,0.45,0.6,0.8,0.8,0.05,0,0.05,0.05
60123,Neck,Normal,0,0,0,0.6,0.5,0.5,0.6,0.05,0,0.05,0.05
60123,Wings,Normal,0,0,0,0.35,0.35,0.3,0.4,0.05,0,0.05,0.05
60123,LeftLeg,Normal,0,0,0,0.35,0.35,0.3,0.3,0.05,0,0.05,0.05
60123,RightLeg,Normal,0,0,0,0.35,0.35,0.3,0.3,0.05,0,0.05,0.05
60123,Tail,Normal,0,0,0,0.2,0.2,0.3,0.4,0.05,0,0.05,0.05
60127,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60127,Body,Normal,0,0,0,0.5,0.5,0.2,0.05,0.3,0,0.05,0.05
60127,Head,Normal,0,0,1,0.45,0.6,0.8,0.05,0.4,0,0.05,0.05
60127,Neck,Normal,0,0,0,0.6,0.5,0.5,0.05,0.3,0,0.05,0.05
60127,Wings,Normal,0,0,0,0.35,0.35,0.3,0.05,0.2,0,0.05,0.05
60127,LeftLeg,Normal,0,0,0,0.35,0.35,0.3,0.05,0.15,0,0.05,0.05
60127,RightLeg,Normal,0,0,0,0.35,0.35,0.3,0.05,0.15,0,0.05,0.05
60127,Tail,Normal,0,0,0,0.2,0.2,0.3,0.05,0.2,0,0.05,0.05
60130,WholeBody,Normal,0,0,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60130,Head,Normal,0,0,0.5,0.5,0.45,0.45,0.05,0.25,0.05,0.1,0.1
60130,Neck,Normal,0,0,0,0.4,0.35,0.45,0.05,0.1,0.1,0.1,0.1
60130,Body,Normal,0,0,0,0.5,0.4,0.4,0.05,0.25,0.05,0.1,0.1
60130,Tail,Normal,0,0,0,0.45,0.3,0.2,0.05,0.2,0.15,0.1,0.1
60130,LeftFoot,Normal,0,0,0,0.35,0.3,0.35,0.05,0.2,0.1,0.1,0.1
60130,LeftHand,Normal,0,0,0,0.35,0.3,0.35,0.05,0.2,0.1,0.1,0.1
60130,RightFoot,Normal,0,0,0,0.35,0.3,0.35,0.05,0.2,0.1,0.1,0.1
60130,RightHand,Normal,0,0,0,0.35,0.3,0.35,0.05,0.2,0.1,0.1,0.1
60130,WholeBody,Amourd,0,0,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60130,Head,Amourd,0,0,0.5,0.2,0.25,0.45,0.05,0.25,0.05,0.1,0.1
60130,Neck,Amourd,0,0,0,0.35,0.35,0.45,0.05,0.1,0.1,0.1,0.1
60130,Body,Amourd,0,0,0,0.4,0.45,0.4,0.05,0.25,0.05,0.1,0.1
60130,Tail,Amourd,0,0,0,0.2,0.25,0.2,0.05,0.2,0.15,0.1,0.1
60130,LeftFoot,Amourd,0,0,0,0.26,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60130,LeftHand,Amourd,0,0,0,0.2,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60130,RightFoot,Amourd,0,0,0,0.26,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60130,RightHand,Amourd,0,0,0,0.2,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60130,WholeBody,Angry,0,0,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60130,Head,Angry,0,0,0.5,0.5,0.35,0.45,0.05,0.25,0.05,0.1,0.1
60130,Neck,Angry,0,0,0,0.45,0.4,0.45,0.05,0.1,0.1,0.1,0.1
60130,Body,Angry,0,0,0,0.45,0.45,0.4,0.05,0.25,0.05,0.1,0.1
60130,Tail,Angry,0,0,0,0.35,0.3,0.2,0.05,0.2,0.15,0.1,0.1
60130,LeftFoot,Angry,0,0,0,0.4,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60130,LeftHand,Angry,0,0,0,0.4,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60130,RightFoot,Angry,0,0,0,0.4,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60130,RightHand,Angry,0,0,0,0.4,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60131,WholeBody,Normal,0,0,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60131,Head,Normal,0,0,0.5,0.6,0.45,0.45,0.25,0.05,0.1,0.1,0.1
60131,Neck,Normal,0,0,0,0.6,0.35,0.45,0.25,0.05,0.1,0.1,0.1
60131,Body,Normal,0,0,0,0.9,0.4,0.4,0.15,0.05,0.1,0.1,0.1
60131,Tail,Normal,0,0,0,0.6,0.3,0.2,0.15,0.05,0.1,0.1,0.1
60131,LeftFoot,Normal,0,0,0,0.6,0.3,0.35,0.15,0.05,0.1,0.1,0.1
60131,LeftHand,Normal,0,0,0,0.6,0.3,0.35,0.15,0.05,0.1,0.1,0.1
60131,RightFoot,Normal,0,0,0,0.6,0.3,0.35,0.15,0.05,0.1,0.1,0.1
60131,RightHand,Normal,0,0,0,0.6,0.3,0.35,0.15,0.05,0.1,0.1,0.1
60131,WholeBody,Amourd,0,0,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60131,Head,Amourd,0,0,0.5,0.25,0.25,0.45,0.05,0.25,0.05,0.1,0.1
60131,Neck,Amourd,0,0,0,0.35,0.35,0.45,0.05,0.1,0.1,0.1,0.1
60131,Body,Amourd,0,0,0,0.4,0.45,0.4,0.05,0.25,0.05,0.1,0.1
60131,Tail,Amourd,0,0,0,0.25,0.25,0.2,0.05,0.2,0.15,0.1,0.1
60131,LeftFoot,Amourd,0,0,0,0.26,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60131,LeftHand,Amourd,0,0,0,0.2,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60131,RightFoot,Amourd,0,0,0,0.26,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60131,RightHand,Amourd,0,0,0,0.2,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60131,WholeBody,Angry,0,0,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60131,Head,Angry,0,0,0.5,0.5,0.35,0.45,0.05,0.25,0.05,0.1,0.1
60131,Neck,Angry,0,0,0,0.45,0.4,0.45,0.05,0.1,0.1,0.1,0.1
60131,Body,Angry,0,0,0,0.45,0.45,0.4,0.05,0.25,0.05,0.1,0.1
60131,Tail,Angry,0,0,0,0.35,0.3,0.2,0.05,0.2,0.15,0.1,0.1
60131,LeftFoot,Angry,0,0,0,0.4,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60131,LeftHand,Angry,0,0,0,0.4,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60131,RightFoot,Angry,0,0,0,0.4,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60131,RightHand,Angry,0,0,0,0.4,0.35,0.35,0.05,0.2,0.1,0.1,0.1
60133,WholeBody,Normal,0,0,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60133,Body,Normal,0,0,0.5,0.5,0.4,0.3,0.05,0.75,0.05,0.1,0.1
60133,Tail,Normal,0,0,0,0.5,0.3,0.28,0.05,0.75,0.05,0.1,0.1
60133,Head,Normal,0,0,0,0.45,0.3,0.3,0.05,0.5,0.15,0.1,0.1
60133,Neck,Normal,0,0,0,0.45,0.25,0.2,0.05,0.4,0.15,0.1,0.1
60133,LeftFoot,Normal,0,0,0,0.35,0.26,0.28,0.05,0.6,0.1,0.1,0.1
60133,LeftHand,Normal,0,0,0,0.35,0.26,0.28,0.05,0.6,0.1,0.1,0.1
60133,RightFoot,Normal,0,0,0,0.35,0.26,0.28,0.05,0.6,0.1,0.1,0.1
60133,RightHand,Normal,0,0,0,0.35,0.26,0.28,0.05,0.6,0.1,0.1,0.1
60133,WholeBody,Amourd,0,0,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60133,Body,Amourd,0,0,0.5,0.2,0.15,0.35,0.05,0.75,0.05,0.1,0.1
60133,Tail,Amourd,0,0,0,0.4,0.3,0.3,0.05,0.75,0.05,0.1,0.1
60133,Head,Amourd,0,0,0,0.2,0.2,0.2,0.05,0.4,0.15,0.1,0.1
60133,Neck,Amourd,0,0,0,0.2,0.25,0.2,0.05,0.6,0.15,0.1,0.1
60133,LeftFoot,Amourd,0,0,0,0.26,0.26,0.26,0.05,0.6,0.1,0.1,0.1
60133,LeftHand,Amourd,0,0,0,0.2,0.26,0.26,0.05,0.6,0.1,0.1,0.1
60133,RightFoot,Amourd,0,0,0,0.26,0.26,0.26,0.05,0.6,0.1,0.1,0.1
60133,RightHand,Amourd,0,0,0,0.2,0.26,0.26,0.05,0.6,0.1,0.1,0.1
60133,WholeBody,Angry,0,0,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60133,Body,Angry,0,0,0.5,0.5,0.35,0.3,0.05,0.75,0.05,0.1,0.1
60133,Tail,Angry,0,0,0,0.45,0.4,0.3,0.05,0.75,0.05,0.1,0.1
60133,Head,Angry,0,0,0,0.55,0.35,0.3,0.05,0.5,0.15,0.1,0.1
60133,Neck,Angry,0,0,0,0.35,0.25,0.2,0.05,0.5,0.15,0.1,0.1
60133,LeftFoot,Angry,0,0,0,0.4,0.28,0.25,0.05,0.5,0.1,0.1,0.1
60133,LeftHand,Angry,0,0,0,0.4,0.28,0.25,0.05,0.5,0.1,0.1,0.1
60133,RightFoot,Angry,0,0,0,0.4,0.28,0.25,0.05,0.5,0.1,0.1,0.1
60133,RightHand,Angry,0,0,0,0.4,0.28,0.25,0.05,0.5,0.1,0.1,0.1
60134,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60134,Body,Normal,0,0,0,0.3,0.32,0.3,0.1,0.25,0.1,0.05,0.05
60134,Tail,Normal,0,0,0,0.22,0.2,0.15,0.1,0.2,0.1,0.15,0.05
60134,Head,Normal,0,0,0.5,0.25,0.27,0.2,0.1,0.3,0.1,0.05,0.05
60134,Neck,Normal,0,0,0,0.38,0.3,0.35,0.1,0.1,0.1,0.1,0.05
60134,LeftFoot,Normal,0,0,0,0.3,0.35,0.3,0.1,0.25,0.1,0.15,0.05
60134,LeftHand,Normal,0,0,0,0.25,0.3,0.2,0.1,0.2,0.1,0.1,0.05
60134,RightFoot,Normal,0,0,0,0.3,0.35,0.3,0.1,0.25,0.1,0.15,0.05
60134,RightHand,Normal,0,0,0,0.25,0.3,0.2,0.1,0.2,0.1,0.1,0.05
60134,WholeBody,Angry,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60134,Body,Angry,0,0,0,0.3,0.32,0.3,0.1,0.3,0.1,0.1,0.05
60134,Tail,Angry,0,0,0,0.35,0.33,0.2,0.1,0.25,0.1,0.2,0.05
60134,Head,Angry,0,0,0.8,0.6,0.65,0.55,0.1,0.35,0.1,0.1,0.05
60134,Neck,Angry,0,0,0,0.48,0.4,0.35,0.1,0.15,0.1,0.15,0.05
60134,LeftFoot,Angry,0,0,0,0.3,0.35,0.3,0.1,0.3,0.1,0.2,0.05
60134,LeftHand,Angry,0,0,0,0.33,0.33,0.32,0.1,0.25,0.1,0.15,0.05
60134,RightFoot,Angry,0,0,0,0.3,0.35,0.3,0.1,0.3,0.1,0.2,0.05
60134,RightHand,Angry,0,0,0,0.33,0.33,0.32,0.1,0.25,0.1,0.15,0.05
60140,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60140,Head,Normal,0,0,1,0.8,0.7,0.6,0.2,0.05,0.1,0.1,0.05
60140,Neck,Normal,0,0,0,0.4,0.4,0.4,0.1,0.1,0.1,0.1,0.05
60140,Back,Normal,0,0,0,0.35,0.35,0.4,0.15,0.05,0.1,0.05,0.05
60140,Body,Normal,0,0,0,0.4,0.4,0.3,0.25,0.05,0.1,0.15,0.05
60140,Tail,Normal,0,0,0,0.4,0.4,0.25,0.1,0.05,0.15,0.15,0.05
60140,Wings,Normal,0,0,0,0.35,0.35,0.3,0.15,0.1,0.2,0.1,0.05
60140,LeftLeg,Normal,0,0,0,0.35,0.35,0.25,0.05,0.05,0.1,0.1,0.05
60140,RightLeg,Normal,0,0,0,0.35,0.35,0.25,0.05,0.05,0.1,0.1,0.05
60141,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60141,Head,Normal,0,0,1,0.8,0.7,0.6,0.2,0.05,0.1,0.1,0.05
60141,Neck,Normal,0,0,0,0.4,0.4,0.4,0.1,0.1,0.1,0.1,0.05
60141,Back,Normal,0,0,0,0.35,0.35,0.4,0.15,0.05,0.1,0.05,0.05
60141,Body,Normal,0,0,0,0.4,0.4,0.3,0.25,0.05,0.1,0.15,0.05
60141,Tail,Normal,0,0,0,0.4,0.4,0.25,0.1,0.05,0.15,0.15,0.05
60141,Wings,Normal,0,0,0,0.35,0.35,0.3,0.15,0.1,0.2,0.1,0.05
60141,LeftLeg,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.1,0.1,0.05
60141,RightLeg,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.1,0.1,0.05
60142,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60142,Body,Normal,0,0,0,0.5,0.45,0.6,0.6,0.05,0.1,0.3,0.05
60142,Back,Normal,0,0,0,0.35,0.3,0.4,0.3,0.05,0.1,0.05,0.05
60142,Head,Normal,0,0,1,0.25,0.28,0.4,0.5,0.05,0.1,0.1,0.05
60142,Neck,Normal,0,0,0,0.3,0.3,0.3,0.75,0.1,0.1,0.1,0.05
60142,Tail,Normal,0,0,0,0.3,0.25,0.25,0.3,0.05,0.3,0.3,0.05
60142,Wings,Normal,0,0,0,0.26,0.3,0.3,0.4,0.1,0.4,0.1,0.05
60142,LeftLeg,Normal,0,0,0,0.3,0.25,0.3,0.2,0.05,0.1,0.1,0.05
60142,RightLeg,Normal,0,0,0,0.3,0.25,0.3,0.2,0.05,0.1,0.1,0.05
60143,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60143,Head,Normal,0,0,1,0.5,0.5,0.4,0.15,0.05,0.1,0.1,0.05
60143,Neck,Normal,0,0,0,0.4,0.4,0.3,0.1,0.1,0.1,0.1,0.05
60143,Back,Normal,0,0,0,0.35,0.35,0.4,0.15,0.1,0.15,0.05,0.05
60143,Body,Normal,0,0,0,0.4,0.4,0.3,0.25,0.05,0.15,0.05,0.05
60143,Tail,Normal,0,0,0,0.4,0.4,0.25,0.15,0.05,0.15,0.1,0.05
60143,Wings,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.1,0.05,0.05
60143,LeftLeg,Normal,0,0,0,0.3,0.3,0.25,0.05,0.05,0.1,0.05,0.05
60143,RightLeg,Normal,0,0,0,0.3,0.3,0.25,0.05,0.05,0.1,0.05,0.05
60150,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60150,Head,Normal,0,0,1,0.45,0.55,0.35,0.1,0.1,0.35,0.2,0
60150,Shell,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.25,0.1,0
60150,Shell1,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.25,0.1,0
60150,Shell2,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.25,0.1,0
60150,Shell3,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.25,0.1,0
60150,Body,Normal,0,0,0,0.35,0.4,0.25,0.05,0.05,0.2,0.1,0
60150,LeftFoot,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.15,0.1,0
60150,RightFoot,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.15,0.1,0
60150,LeftHand,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.15,0.1,0
60150,RightHand,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.15,0.1,0
60150,LeftArm,Normal,0,0,0,0.35,0.35,0.15,0.05,0.05,0.2,0.1,0
60150,RightArm,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.2,0.1,0
60151,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60151,Shell,Normal,0,0,0,0.25,0.4,0.2,0.1,0.05,0.25,0.05,0
60151,Shell1,Normal,0,0,0,0.25,0.4,0.2,0.1,0.05,0.25,0.05,0
60151,Shell2,Normal,0,0,0,0.25,0.4,0.2,0.1,0.05,0.25,0.05,0
60151,Shell3,Normal,0,0,0,0.25,0.4,0.2,0.1,0.05,0.25,0.05,0
60151,Body,Normal,0,0,0,0.35,0.4,0.25,0.1,0.05,0.2,0.05,0
60151,LeftFoot,Normal,0,0,0,0.3,0.32,0.3,0.1,0.05,0.15,0.05,0
60151,RightFoot,Normal,0,0,0,0.3,0.32,0.3,0.1,0.05,0.15,0.05,0
60151,LeftHand,Normal,0,0,0,0.25,0.35,0.2,0.1,0.05,0.15,0.05,0
60151,RightHand,Normal,0,0,0,0.35,0.28,0.3,0.1,0.05,0.15,0.05,0
60151,LeftArm,Normal,0,0,0,0.25,0.28,0.2,0.1,0.05,0.2,0.05,0
60151,RightArm,Normal,0,0,0,0.35,0.35,0.3,0.2,0.1,0.2,0.05,0
60151,Head,Normal,0,0,1,0.45,0.55,0.35,0.1,0.1,0.35,0.1,0
60152,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60152,Head,Normal,0,0,1,0.45,0.55,0.35,0.1,0.1,0.35,0.2,0
60152,Shell,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.25,0.1,0
60152,Shell1,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.25,0.1,0
60152,Shell2,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.25,0.1,0
60152,Shell3,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.25,0.1,0
60152,Body,Normal,0,0,0,0.35,0.4,0.25,0.05,0.05,0.2,0.1,0
60152,LeftFoot,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.15,0.1,0
60152,RightFoot,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.15,0.1,0
60152,LeftHand,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.15,0.1,0
60152,RightHand,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.15,0.1,0
60152,LeftArm,Normal,0,0,0,0.35,0.35,0.15,0.05,0.05,0.2,0.1,0
60152,RightArm,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.2,0.1,0
60153,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60153,Shell,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.5,0.1,0
60153,Shell1,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.5,0.1,0
60153,Shell2,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.5,0.1,0
60153,Shell3,Normal,0,0,0,0.25,0.4,0.2,0.05,0.05,0.5,0.1,0
60153,Body,Normal,0,0,0,0.35,0.4,0.25,0.05,0.05,0.4,0.1,0
60153,LeftFoot,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.3,0.1,0
60153,RightFoot,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.3,0.1,0
60153,LeftHand,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.3,0.1,0
60153,RightHand,Normal,0,0,0,0.35,0.35,0.3,0.05,0.05,0.3,0.1,0
60153,LeftArm,Normal,0,0,0,0.35,0.35,0.15,0.05,0.05,0.4,0.1,0
60153,RightArm,Normal,0,0,0,0.35,0.35,0.3,0.1,0.1,0.4,0.1,0
60153,Head,Normal,0,0,1,0.45,0.55,0.35,0.1,0.1,0.7,0.4,0
60154,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60154,Shell,Normal,0,0,0,0.25,0.4,0.2,0.1,0.05,0.25,0.05,0
60154,Shell1,Normal,0,0,0,0.25,0.4,0.2,0.1,0.05,0.25,0.05,0
60154,Shell2,Normal,0,0,0,0.25,0.4,0.2,0.1,0.05,0.25,0.05,0
60154,Shell3,Normal,0,0,0,0.25,0.4,0.2,0.1,0.05,0.25,0.05,0
60154,Body,Normal,0,0,0,0.35,0.4,0.35,0.1,0.05,0.2,0.05,0
60154,LeftFoot,Normal,0,0,0,0.25,0.25,0.25,0.1,0.05,0.15,0.05,0
60154,RightFoot,Normal,0,0,0,0.25,0.25,0.25,0.1,0.05,0.15,0.05,0
60154,LeftHand,Normal,0,0,0,0.25,0.35,0.2,0.1,0.05,0.15,0.05,0
60154,RightHand,Normal,0,0,0,0.35,0.28,0.3,0.1,0.05,0.15,0.05,0
60154,LeftArm,Normal,0,0,0,0.25,0.28,0.2,0.1,0.05,0.2,0.05,0
60154,RightArm,Normal,0,0,0,0.35,0.35,0.3,0.2,0.1,0.2,0.05,0
60154,Head,Normal,0,0,1,0.45,0.55,0.35,0.1,0.1,0.35,0.1,0
60160,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60160,Head,Normal,0,0,0.5,0.4,0.5,0.6,0,0.1,0.15,0.3,0.05
60160,Body,Normal,0,0,0,0.7,0.7,0.4,0,0.15,0.15,0.2,0.05
60160,LeftLeg,Normal,0,0,0,0.35,0.3,0.35,0,0.15,0.1,0.2,0.05
60160,RightLeg,Normal,0,0,0,0.35,0.3,0.35,0,0.15,0.1,0.2,0.05
60160,Tail,Normal,0,0,0,0.6,0.5,0.35,0,0.1,0.1,0.15,0.05
